POW_SA2_CODE_2021,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49ov_Mng,FTS_49ov_Pro,FTS_49ov_TecTW,FTS_49ov_CoPSW,FTS_49ov_ClAW,FTS_49ov_SWks,FTS_49ov_MaOpDv,FTS_49ov_Lab,FTS_49ov_IDNS,FTS_49ov_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49ov_Mng,PTS_49ov_Pro,PTS_49ov_TecTW,PTS_49ov_CoPSW,PTS_49ov_ClAW,PTS_49ov_SWks,PTS_49ov_MaOpDv,PTS_49ov_Lab,PTS_49ov_IDNS,PTS_49ov_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
124051580,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,10,3,3,0,16,0,0,0,3,0,3,0,4,0,14,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,16,7,11,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,14
124051581,0,3,10,41,4,36,0,15,0,101,6,16,6,28,7,104,0,47,3,208,5,3,6,13,14,42,9,32,3,121,4,0,3,7,7,14,3,5,0,34,0,0,5,3,0,5,6,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,10,24,31,97,33,196,16,92,6,511,0,0,12,4,0,0,0,0,0,21,0,0,7,6,0,4,0,0,0,18,0,0,3,3,5,3,0,4,0,25,0,0,0,3,0,0,0,4,0,8,0,4,25,0,7,5,0,0,3,42,0,0,23,0,0,0,0,0,0,22,0,0,7,4,0,0,0,0,0,13,0,0,9,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,10,7,5,78,26,13,14,6,16,10,179
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,4,7,11,0,3,0,31,0,10,0,6,9,21,4,10,0,65,5,4,3,7,16,4,8,12,0,58,0,4,4,0,3,0,4,0,0,16,0,7,4,3,0,0,0,0,0,16,0,5,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,5,0,0,9,13,5,30,15,26,37,40,14,30,10,220,0,0,3,0,0,4,0,0,0,11,0,5,0,4,0,0,0,0,0,18,0,0,3,0,3,0,0,3,0,15,0,0,3,3,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,26,17,10,7,6,9,3,86
125011583,0,0,0,5,0,31,4,0,0,40,0,0,0,6,0,32,0,17,0,61,0,6,0,6,3,25,8,8,0,52,0,0,0,0,5,10,3,0,0,22,0,0,4,0,3,4,0,0,0,12,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,10,9,15,12,96,12,29,5,207,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,21,7,0,9,0,8,0,61
125011584,0,4,0,5,0,0,0,0,0,10,0,3,0,0,3,0,0,0,0,12,0,0,0,3,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,13,3,3,8,12,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,8,0,4,0,0,23
125011585,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,11,0,4,0,20,0,0,0,4,0,0,0,5,0,12,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,21,0,7,0,42,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11
125011586,8,9,5,31,10,50,9,18,4,144,0,29,7,18,7,73,14,38,5,192,7,4,9,13,11,43,19,40,4,155,0,0,4,0,11,30,3,12,0,61,0,4,0,3,4,11,3,3,0,31,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,4,0,3,5,13,18,47,40,67,43,206,59,114,23,618,0,3,12,6,0,5,0,8,0,39,0,0,6,0,0,9,0,6,0,18,0,0,11,0,0,10,3,20,0,39,0,3,3,0,0,3,5,4,0,17,0,3,14,3,5,5,0,0,0,32,0,5,14,0,4,0,3,3,0,26,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,7,7,10,55,18,12,36,17,41,3,186
125011587,0,0,0,0,4,5,0,0,0,10,0,3,0,0,3,5,3,0,0,17,0,0,5,5,10,3,5,3,0,28,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,5,9,16,12,19,9,0,76,6,0,5,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,3,0,4,3,0,21
125011709,0,0,0,17,0,3,10,6,0,49,0,8,5,14,11,16,8,17,0,85,5,8,4,11,18,10,16,18,3,89,0,9,0,3,6,0,10,5,0,36,0,4,5,4,0,0,6,6,0,23,0,0,4,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,24,8,29,25,46,40,41,52,57,20,326,0,3,25,0,0,0,0,0,0,40,0,0,0,0,0,3,0,7,0,15,0,0,7,3,3,3,0,3,0,19,0,6,3,0,0,8,7,6,0,26,0,4,14,0,4,0,3,3,4,26,5,0,24,0,3,0,0,0,0,39,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,8,14,90,7,13,15,15,22,8,190
125011710,8,4,3,76,11,29,7,33,7,174,0,7,12,19,20,63,15,58,3,194,8,16,5,35,18,47,24,31,4,188,4,11,3,14,10,24,10,8,0,89,0,10,3,6,11,0,0,8,4,39,0,3,0,6,5,9,3,0,0,31,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,10,0,3,0,3,0,23,20,56,26,170,83,183,68,135,15,753,0,0,0,11,4,0,0,7,0,29,0,0,4,7,0,5,0,3,0,19,5,3,0,13,0,10,7,0,0,39,0,0,0,3,0,7,0,9,0,15,3,5,3,10,9,5,0,0,0,44,3,0,0,3,4,0,0,0,0,14,0,0,0,0,3,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,13,18,11,54,22,24,8,28,3,180
125021477,0,4,13,6,5,24,8,12,3,78,4,22,4,16,13,47,10,39,0,166,0,7,6,11,8,18,16,18,0,98,0,4,4,4,0,15,3,7,0,42,0,5,10,0,0,0,0,3,0,18,0,3,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,17,53,40,41,36,110,42,84,12,422,0,0,38,0,0,0,0,4,0,45,0,0,4,7,3,0,0,0,0,18,0,0,3,0,0,9,3,0,0,28,0,0,5,4,3,0,3,0,0,19,4,5,21,3,9,3,3,0,0,41,0,3,22,0,0,0,0,0,0,36,0,3,7,3,0,0,0,0,0,14,0,0,6,0,0,0,0,3,0,11,0,0,0,0,0,5,0,0,0,3,11,14,105,17,10,23,18,13,0,211
125021478,0,3,0,12,0,0,0,8,0,21,0,7,0,11,11,12,0,5,0,51,0,9,0,14,0,3,0,0,0,26,0,0,3,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,10,3,21,9,44,13,16,0,15,6,123,0,0,7,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,10,12,5,3,0,4,0,38
125021711,0,7,0,26,3,17,0,8,0,65,0,21,0,25,6,119,8,58,5,239,5,4,0,7,8,24,3,12,0,62,3,0,0,0,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,30,10,61,15,173,9,76,4,389,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,5,0,0,0,3,4,5,0,5,0,16,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,3,6,15,0,3,0,45
125021712,0,0,0,9,3,4,0,0,0,19,0,34,0,18,3,6,5,7,0,70,0,7,0,4,8,10,0,0,0,25,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,47,0,35,11,21,5,6,4,141,0,0,5,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,3,5,0,0,0,29
125031479,0,0,11,4,0,13,0,10,0,49,0,8,0,10,10,19,4,19,0,79,4,9,9,10,7,7,9,29,0,74,3,0,0,3,0,10,0,4,0,27,0,7,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,5,9,13,7,30,19,29,26,52,18,68,12,267,0,0,13,0,5,0,0,3,0,22,0,0,0,0,4,0,0,0,0,3,0,0,0,3,4,7,3,11,0,26,0,0,0,0,5,0,0,0,0,13,0,0,6,0,4,0,0,0,0,13,0,4,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,5,24,14,15,7,8,17,3,93
125031480,0,7,6,20,5,20,0,12,3,70,0,9,0,7,10,48,5,33,0,110,0,0,3,12,0,22,12,11,0,67,0,4,3,4,0,7,7,5,0,29,0,4,0,3,0,3,4,0,0,17,0,4,3,3,0,4,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,11,5,27,20,50,20,96,32,64,12,324,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,6,0,0,6,0,0,5,3,3,0,13,0,0,7,0,0,3,0,3,0,13,0,3,3,0,3,0,0,0,0,16,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,26,6,5,15,8,8,7,73
125031481,0,0,9,11,5,12,0,7,0,44,0,14,4,7,4,40,8,19,0,98,0,4,10,12,14,32,7,7,0,84,0,0,5,3,9,8,0,4,0,27,0,0,3,0,11,4,0,3,0,24,4,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,4,0,9,7,33,28,34,42,92,22,44,3,306,0,0,13,4,4,0,0,3,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,20,0,0,0,0,0,4,0,0,0,9,0,3,5,0,3,0,0,0,0,14,0,3,6,0,0,0,3,0,0,17,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,3,10,33,9,17,11,9,10,3,99
125031483,0,0,3,6,8,0,5,12,0,35,0,3,4,6,10,24,6,20,0,78,0,3,5,14,3,11,11,4,0,54,0,0,4,0,0,8,0,4,0,17,0,0,6,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,7,19,21,32,24,44,23,39,3,208,0,0,11,0,0,0,0,0,0,11,0,0,6,0,4,0,0,0,0,5,0,0,3,0,4,0,0,0,0,7,0,0,0,3,4,0,0,4,0,12,0,0,0,0,6,0,0,0,0,12,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,27,7,18,4,0,7,0,67
125031484,0,0,3,5,0,3,0,10,0,28,0,0,0,3,0,34,0,24,0,74,0,0,0,3,0,20,0,6,0,35,0,0,0,0,0,4,0,0,0,17,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,8,9,26,10,65,0,41,5,167,0,0,11,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,5,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,10,0,0,0,0,0,39
125031486,0,0,11,0,9,6,3,11,7,40,0,4,7,0,5,13,7,8,0,37,0,0,5,3,9,22,6,10,0,51,0,0,0,0,0,5,4,0,0,15,0,3,0,0,6,0,0,4,0,15,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,9,7,12,22,6,20,45,32,31,11,185,0,0,9,0,0,0,0,0,0,15,0,0,3,0,0,3,8,4,0,13,0,0,5,0,3,0,5,0,0,16,0,0,6,0,0,0,3,0,0,9,0,4,11,0,5,0,0,0,0,24,0,0,20,0,0,0,0,0,0,25,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,57,0,15,8,17,9,3,118
125031487,0,0,3,3,0,3,21,5,3,38,0,0,0,0,3,5,22,9,0,36,0,5,6,0,7,3,45,21,0,103,0,0,4,0,8,0,11,6,0,25,0,0,0,0,3,6,8,0,0,21,0,0,0,0,6,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,16,7,25,19,110,51,9,248,0,0,6,0,4,0,0,0,0,11,0,0,0,0,0,3,6,3,0,16,0,0,0,0,0,3,5,4,0,14,0,0,0,0,0,0,0,0,0,6,0,0,5,0,5,0,4,0,0,14,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,25,11,0,73
125031713,0,0,6,7,0,4,0,0,0,28,0,7,3,4,3,16,6,6,0,44,0,0,0,8,0,19,0,3,0,25,0,0,0,3,0,7,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,7,27,12,50,0,9,0,125,0,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,13,4,0,0,0,0,38
125031714,4,0,6,13,3,63,0,15,0,107,0,5,0,11,12,87,6,7,0,132,0,0,4,9,4,27,8,3,0,59,0,0,0,4,3,14,0,5,0,32,0,3,0,9,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,5,13,3,19,14,44,35,201,12,31,6,373,0,0,11,5,0,8,0,3,0,20,0,0,0,0,0,6,0,0,0,9,0,4,0,3,0,3,0,0,0,14,0,0,4,3,0,5,0,0,0,10,4,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,15,8,3,22,0,9,0,77
125031715,0,0,0,3,4,5,10,7,0,22,0,7,0,12,5,22,28,17,0,102,0,0,0,6,0,3,33,15,6,70,0,3,0,0,0,3,16,7,0,28,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,5,0,0,12,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,3,14,6,34,17,37,104,39,6,256,0,0,5,3,0,0,7,0,0,12,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,14,3,0,19,0,0,0,4,0,0,0,0,0,7,0,0,3,0,3,0,6,0,0,15,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,11,18,12,5,24,7,4,90
125031716,0,0,0,0,0,5,0,3,0,6,0,0,0,3,4,13,0,8,0,24,0,0,0,3,3,6,0,0,0,12,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,19,0,25,0,61,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,10
125041489,3,8,4,53,8,16,0,10,0,100,0,91,0,26,21,50,6,20,0,219,0,12,3,11,13,9,4,13,0,70,0,8,0,13,8,3,0,5,0,34,5,5,5,5,3,3,0,3,0,25,0,11,9,0,0,4,0,0,0,16,0,0,0,5,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,0,3,8,8,132,20,109,59,88,12,53,5,478,0,6,19,4,0,3,0,0,0,39,0,0,4,5,4,0,0,0,0,18,0,3,3,3,3,0,0,0,0,22,0,5,4,0,3,0,0,3,0,15,0,8,5,0,8,3,0,0,0,27,3,3,15,0,3,5,0,0,0,21,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,9,19,55,19,18,12,0,6,5,154
125041490,0,4,5,20,5,37,4,12,0,87,0,23,0,18,0,79,11,19,3,162,0,7,4,11,8,22,8,8,0,69,0,0,0,0,0,13,7,7,0,29,0,5,0,0,0,4,0,4,0,13,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,14,45,15,152,34,52,9,367,0,0,17,4,0,0,0,0,0,25,0,0,0,0,0,4,0,0,0,7,0,0,3,0,0,6,0,0,0,11,0,0,0,0,6,3,0,0,0,9,0,0,7,0,0,0,4,0,0,6,0,3,13,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,6,7,18,7,4,0,83
