DATAFLOW,MEDAVG,REGION,REGION_TYPE,STATE,TIME_PERIOD,OBS_VALUE 
ABS:C21_G02_POA(1.0.0),8,3786,POA,2,2021,2.7
ABS:C21_G02_POA(1.0.0),8,3424,POA,2,2021,2.1
ABS:C21_G02_POA(1.0.0),8,2655,POA,1,2021,2.6
ABS:C21_G02_POA(1.0.0),8,2379,POA,1,2021,2.7
ABS:C21_G02_POA(1.0.0),8,7023,POA,6,2021,2.1
ABS:C21_G02_POA(1.0.0),8,5352,POA,4,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3105,POA,2,2021,2.6
ABS:C21_G02_POA(1.0.0),8,6213,POA,5,2021,2.4
ABS:C21_G02_POA(1.0.0),8,6479,POA,5,2021,2.3
ABS:C21_G02_POA(1.0.0),8,2905,POA,8,2021,2.7
ABS:C21_G02_POA(1.0.0),8,2730,POA,1,2021,2.2
ABS:C21_G02_POA(1.0.0),8,2019,POA,1,2021,2.6
ABS:C21_G02_POA(1.0.0),8,3294,POA,2,2021,2.3
ABS:C21_G02_POA(1.0.0),1,2212,POA,1,2021,38
ABS:C21_G02_POA(1.0.0),1,2574,POA,1,2021,40
ABS:C21_G02_POA(1.0.0),1,2731,POA,1,2021,49
ABS:C21_G02_POA(1.0.0),1,3106,POA,2,2021,46
ABS:C21_G02_POA(1.0.0),1,3286,POA,2,2021,51
ABS:C21_G02_POA(1.0.0),1,3447,POA,2,2021,52
ABS:C21_G02_POA(1.0.0),1,3622,POA,2,2021,41
ABS:C21_G02_POA(1.0.0),1,4155,POA,3,2021,45
ABS:C21_G02_POA(1.0.0),1,4704,POA,3,2021,48
ABS:C21_G02_POA(1.0.0),1,4884,POA,3,2021,53
ABS:C21_G02_POA(1.0.0),1,5069,POA,4,2021,41
ABS:C21_G02_POA(1.0.0),1,5331,POA,4,2021,53
ABS:C21_G02_POA(1.0.0),1,5353,POA,4,2021,47
ABS:C21_G02_POA(1.0.0),1,5464,POA,4,2021,46
ABS:C21_G02_POA(1.0.0),1,5609,POA,4,2021,33
ABS:C21_G02_POA(1.0.0),1,5641,POA,4,2021,43
ABS:C21_G02_POA(1.0.0),1,6027,POA,5,2021,40
ABS:C21_G02_POA(1.0.0),1,6182,POA,5,2021,0
ABS:C21_G02_POA(1.0.0),1,6566,POA,5,2021,54
ABS:C21_G02_POA(1.0.0),1,6753,POA,5,2021,33
ABS:C21_G02_POA(1.0.0),1,7248,POA,6,2021,33
ABS:C21_G02_POA(1.0.0),2,3975,POA,2,2021,864
ABS:C21_G02_POA(1.0.0),2,5097,POA,4,2021,760
ABS:C21_G02_POA(1.0.0),2,2062,POA,1,2021,1612
ABS:C21_G02_POA(1.0.0),2,2906,POA,8,2021,1166
ABS:C21_G02_POA(1.0.0),2,3414,POA,2,2021,585
ABS:C21_G02_POA(1.0.0),2,3135,POA,2,2021,884
ABS:C21_G02_POA(1.0.0),2,2754,POA,1,2021,823
ABS:C21_G02_POA(1.0.0),2,2538,POA,1,2021,596
ABS:C21_G02_POA(1.0.0),2,4823,POA,3,2021,1049
ABS:C21_G02_POA(1.0.0),2,6428,POA,5,2021,1124
ABS:C21_G02_POA(1.0.0),2,5722,POA,4,2021,461
ABS:C21_G02_POA(1.0.0),2,6421,POA,5,2021,866
ABS:C21_G02_POA(1.0.0),2,5269,POA,4,2021,703
ABS:C21_G02_POA(1.0.0),2,6343,POA,5,2021,1114
ABS:C21_G02_POA(1.0.0),2,5277,POA,4,2021,715
ABS:C21_G02_POA(1.0.0),2,4620,POA,3,2021,476
ABS:C21_G02_POA(1.0.0),2,5570,POA,4,2021,456
ABS:C21_G02_POA(1.0.0),2,7262,POA,6,2021,720
ABS:C21_G02_POA(1.0.0),2,5170,POA,4,2021,697
ABS:C21_G02_POA(1.0.0),2,4416,POA,3,2021,855
ABS:C21_G02_POA(1.0.0),2,2380,POA,1,2021,794
ABS:C21_G02_POA(1.0.0),2,5413,POA,4,2021,530
ABS:C21_G02_POA(1.0.0),2,5117,POA,4,2021,894
ABS:C21_G02_POA(1.0.0),2,6511,POA,5,2021,628
ABS:C21_G02_POA(1.0.0),2,3249,POA,2,2021,702
ABS:C21_G02_POA(1.0.0),2,4746,POA,3,2021,1618
ABS:C21_G02_POA(1.0.0),3,2338,POA,1,2021,1385
ABS:C21_G02_POA(1.0.0),3,3782,POA,2,2021,2399
ABS:C21_G02_POA(1.0.0),3,4497,POA,3,2021,1553
ABS:C21_G02_POA(1.0.0),3,5073,POA,4,2021,2116
ABS:C21_G02_POA(1.0.0),3,2798,POA,1,2021,2376
ABS:C21_G02_POA(1.0.0),3,4677,POA,3,2021,1360
ABS:C21_G02_POA(1.0.0),3,7183,POA,6,2021,850
ABS:C21_G02_POA(1.0.0),3,3220,POA,2,2021,2649
ABS:C21_G02_POA(1.0.0),3,6175,POA,5,2021,2386
ABS:C21_G02_POA(1.0.0),3,6309,POA,5,2021,1452
ABS:C21_G02_POA(1.0.0),3,2196,POA,1,2021,1635
ABS:C21_G02_POA(1.0.0),3,4375,POA,3,2021,1281
ABS:C21_G02_POA(1.0.0),3,6465,POA,5,2021,1875
ABS:C21_G02_POA(1.0.0),3,4556,POA,3,2021,2058
ABS:C21_G02_POA(1.0.0),3,6209,POA,5,2021,1566
ABS:C21_G02_POA(1.0.0),3,3102,POA,2,2021,3178
ABS:C21_G02_POA(1.0.0),3,3858,POA,2,2021,1568
ABS:C21_G02_POA(1.0.0),3,5243,POA,4,2021,2419
ABS:C21_G02_POA(1.0.0),3,2563,POA,1,2021,1968
ABS:C21_G02_POA(1.0.0),3,5141,POA,4,2021,2336
ABS:C21_G02_POA(1.0.0),3,4123,POA,3,2021,2244
ABS:C21_G02_POA(1.0.0),3,5065,POA,4,2021,2562
ABS:C21_G02_POA(1.0.0),3,5333,POA,4,2021,1681
ABS:C21_G02_POA(1.0.0),3,6084,POA,5,2021,2245
ABS:C21_G02_POA(1.0.0),4,6000,POA,5,2021,1964
ABS:C21_G02_POA(1.0.0),4,4211,POA,3,2021,1727
ABS:C21_G02_POA(1.0.0),4,4309,POA,3,2021,1368
ABS:C21_G02_POA(1.0.0),4,5106,POA,4,2021,525
ABS:C21_G02_POA(1.0.0),4,3956,POA,2,2021,1138
ABS:C21_G02_POA(1.0.0),4,5037,POA,4,2021,1575
ABS:C21_G02_POA(1.0.0),4,2039,POA,1,2021,3196
ABS:C21_G02_POA(1.0.0),4,3073,POA,2,2021,1541
ABS:C21_G02_POA(1.0.0),4,4074,POA,3,2021,2271
ABS:C21_G02_POA(1.0.0),4,3665,POA,2,2021,1261
ABS:C21_G02_POA(1.0.0),4,2357,POA,1,2021,1145
ABS:C21_G02_POA(1.0.0),4,6239,POA,5,2021,1406
ABS:C21_G02_POA(1.0.0),4,5725,POA,4,2021,3140
ABS:C21_G02_POA(1.0.0),4,6059,POA,5,2021,1684
ABS:C21_G02_POA(1.0.0),4,2158,POA,1,2021,2548
ABS:C21_G02_POA(1.0.0),4,2765,POA,1,2021,2572
ABS:C21_G02_POA(1.0.0),4,4403,POA,3,2021,1360
ABS:C21_G02_POA(1.0.0),4,3581,POA,2,2021,1321
ABS:C21_G02_POA(1.0.0),4,3804,POA,2,2021,2630
ABS:C21_G02_POA(1.0.0),5,4876,POA,3,2021,1300
ABS:C21_G02_POA(1.0.0),5,3450,POA,2,2021,1362
ABS:C21_G02_POA(1.0.0),5,2175,POA,1,2021,3250
ABS:C21_G02_POA(1.0.0),5,6468,POA,5,2021,683
ABS:C21_G02_POA(1.0.0),5,2572,POA,1,2021,2318
ABS:C21_G02_POA(1.0.0),5,2720,POA,1,2021,1387
ABS:C21_G02_POA(1.0.0),5,7321,POA,6,2021,1213
ABS:C21_G02_POA(1.0.0),5,0860,POA,7,2021,1114
ABS:C21_G02_POA(1.0.0),5,2421,POA,1,2021,2167
ABS:C21_G02_POA(1.0.0),5,3610,POA,2,2021,1200
ABS:C21_G02_POA(1.0.0),5,6568,POA,5,2021,563
ABS:C21_G02_POA(1.0.0),5,6025,POA,5,2021,2000
ABS:C21_G02_POA(1.0.0),5,5342,POA,4,2021,1148
ABS:C21_G02_POA(1.0.0),5,6765,POA,5,2021,1625
ABS:C21_G02_POA(1.0.0),5,4011,POA,3,2021,2300
ABS:C21_G02_POA(1.0.0),5,2009,POA,1,2021,2800
ABS:C21_G02_POA(1.0.0),5,2784,POA,1,2021,1900
ABS:C21_G02_POA(1.0.0),5,3373,POA,2,2021,1213
ABS:C21_G02_POA(1.0.0),5,4112,POA,3,2021,2100
ABS:C21_G02_POA(1.0.0),5,3763,POA,2,2021,1733
ABS:C21_G02_POA(1.0.0),6,2372,POA,1,2021,250
ABS:C21_G02_POA(1.0.0),6,6426,POA,5,2021,150
ABS:C21_G02_POA(1.0.0),6,4719,POA,3,2021,200
ABS:C21_G02_POA(1.0.0),6,3814,POA,2,2021,330
ABS:C21_G02_POA(1.0.0),6,6244,POA,5,2021,218
ABS:C21_G02_POA(1.0.0),6,3192,POA,2,2021,430
ABS:C21_G02_POA(1.0.0),6,5572,POA,4,2021,170
ABS:C21_G02_POA(1.0.0),6,2588,POA,1,2021,200
ABS:C21_G02_POA(1.0.0),6,4606,POA,3,2021,220
ABS:C21_G02_POA(1.0.0),6,2528,POA,1,2021,350
ABS:C21_G02_POA(1.0.0),6,2224,POA,1,2021,550
ABS:C21_G02_POA(1.0.0),6,6701,POA,5,2021,209
ABS:C21_G02_POA(1.0.0),6,7260,POA,6,2021,210
ABS:C21_G02_POA(1.0.0),6,3395,POA,2,2021,80
ABS:C21_G02_POA(1.0.0),6,2028,POA,1,2021,720
ABS:C21_G02_POA(1.0.0),6,3251,POA,2,2021,220
ABS:C21_G02_POA(1.0.0),6,4825,POA,3,2021,260
ABS:C21_G02_POA(1.0.0),6,6348,POA,5,2021,250
ABS:C21_G02_POA(1.0.0),6,3566,POA,2,2021,185
ABS:C21_G02_POA(1.0.0),6,5109,POA,4,2021,295
ABS:C21_G02_POA(1.0.0),7,2329,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,4754,POA,3,2021,0.9
ABS:C21_G02_POA(1.0.0),7,5719,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2194,POA,1,2021,1.2
ABS:C21_G02_POA(1.0.0),7,2073,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6207,POA,5,2021,0.9
ABS:C21_G02_POA(1.0.0),7,3996,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,5245,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3047,POA,2,2021,1
ABS:C21_G02_POA(1.0.0),7,7010,POA,6,2021,0.9
ABS:C21_G02_POA(1.0.0),7,3352,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6028,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3212,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3844,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2402,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4558,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3623,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4363,POA,3,2021,0.9
ABS:C21_G02_POA(1.0.0),7,3104,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,6100,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,4455,POA,3,2021,0.7
ABS:C21_G02_POA(1.0.0),8,2037,POA,1,2021,2
ABS:C21_G02_POA(1.0.0),8,4064,POA,3,2021,2.3
ABS:C21_G02_POA(1.0.0),8,2756,POA,1,2021,2.9
ABS:C21_G02_POA(1.0.0),8,3064,POA,2,2021,3.4
ABS:C21_G02_POA(1.0.0),8,3802,POA,2,2021,2.9
ABS:C21_G02_POA(1.0.0),8,3415,POA,2,2021,2.5
ABS:C21_G02_POA(1.0.0),8,4502,POA,3,2021,2.7
ABS:C21_G02_POA(1.0.0),8,5039,POA,4,2021,2.4
ABS:C21_G02_POA(1.0.0),8,2212,POA,1,2021,2.9
ABS:C21_G02_POA(1.0.0),8,4155,POA,3,2021,3.2
ABS:C21_G02_POA(1.0.0),8,3647,POA,2,2021,3.3
ABS:C21_G02_POA(1.0.0),8,2600,POA,8,2021,2.2
ABS:C21_G02_POA(1.0.0),8,3181,POA,2,2021,1.8
ABS:C21_G02_POA(1.0.0),8,5331,POA,4,2021,2.2
ABS:C21_G02_POA(1.0.0),8,2150,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,4311,POA,3,2021,2.7
ABS:C21_G02_POA(1.0.0),1,2483,POA,1,2021,44
ABS:C21_G02_POA(1.0.0),1,2864,POA,1,2021,44
ABS:C21_G02_POA(1.0.0),1,3170,POA,2,2021,40
ABS:C21_G02_POA(1.0.0),1,3530,POA,2,2021,58
ABS:C21_G02_POA(1.0.0),1,3765,POA,2,2021,41
ABS:C21_G02_POA(1.0.0),1,3787,POA,2,2021,47
ABS:C21_G02_POA(1.0.0),1,3923,POA,2,2021,60
ABS:C21_G02_POA(1.0.0),1,3931,POA,2,2021,50
ABS:C21_G02_POA(1.0.0),1,4051,POA,3,2021,34
ABS:C21_G02_POA(1.0.0),1,4560,POA,3,2021,43
ABS:C21_G02_POA(1.0.0),1,5006,POA,4,2021,39
ABS:C21_G02_POA(1.0.0),1,5081,POA,4,2021,43
ABS:C21_G02_POA(1.0.0),1,5151,POA,4,2021,41
ABS:C21_G02_POA(1.0.0),1,5233,POA,4,2021,48
ABS:C21_G02_POA(1.0.0),1,6214,POA,5,2021,42
ABS:C21_G02_POA(1.0.0),1,6373,POA,5,2021,43
ABS:C21_G02_POA(1.0.0),1,6397,POA,5,2021,49
ABS:C21_G02_POA(1.0.0),2,3732,POA,2,2021,735
ABS:C21_G02_POA(1.0.0),2,3322,POA,2,2021,532
ABS:C21_G02_POA(1.0.0),2,3586,POA,2,2021,784
ABS:C21_G02_POA(1.0.0),2,3741,POA,2,2021,791
ABS:C21_G02_POA(1.0.0),2,5022,POA,4,2021,928
ABS:C21_G02_POA(1.0.0),2,2304,POA,1,2021,807
ABS:C21_G02_POA(1.0.0),2,3960,POA,2,2021,581
ABS:C21_G02_POA(1.0.0),2,3893,POA,2,2021,762
ABS:C21_G02_POA(1.0.0),2,4313,POA,3,2021,522
ABS:C21_G02_POA(1.0.0),2,3025,POA,2,2021,753
ABS:C21_G02_POA(1.0.0),2,2665,POA,1,2021,613
ABS:C21_G02_POA(1.0.0),2,6006,POA,5,2021,1147
ABS:C21_G02_POA(1.0.0),2,3568,POA,2,2021,609
ABS:C21_G02_POA(1.0.0),2,6126,POA,5,2021,521
ABS:C21_G02_POA(1.0.0),2,6159,POA,5,2021,1287
ABS:C21_G02_POA(1.0.0),3,3523,POA,2,2021,1336
ABS:C21_G02_POA(1.0.0),3,2790,POA,1,2021,1644
ABS:C21_G02_POA(1.0.0),3,4880,POA,3,2021,1641
ABS:C21_G02_POA(1.0.0),3,5481,POA,4,2021,1277
ABS:C21_G02_POA(1.0.0),3,3767,POA,2,2021,2369
ABS:C21_G02_POA(1.0.0),3,0840,POA,7,2021,1015
ABS:C21_G02_POA(1.0.0),3,3356,POA,2,2021,1428
ABS:C21_G02_POA(1.0.0),3,2479,POA,1,2021,2243
ABS:C21_G02_POA(1.0.0),3,5605,POA,4,2021,1470
ABS:C21_G02_POA(1.0.0),3,3158,POA,2,2021,2463
ABS:C21_G02_POA(1.0.0),3,2126,POA,1,2021,3098
ABS:C21_G02_POA(1.0.0),3,3705,POA,2,2021,1444
ABS:C21_G02_POA(1.0.0),3,2726,POA,1,2021,1825
ABS:C21_G02_POA(1.0.0),3,6728,POA,5,2021,1153
ABS:C21_G02_POA(1.0.0),3,4017,POA,3,2021,2304
ABS:C21_G02_POA(1.0.0),3,3378,POA,2,2021,2416
ABS:C21_G02_POA(1.0.0),3,3537,POA,2,2021,1507
ABS:C21_G02_POA(1.0.0),4,2902,POA,8,2021,2207
ABS:C21_G02_POA(1.0.0),4,3325,POA,2,2021,985
ABS:C21_G02_POA(1.0.0),4,6506,POA,5,2021,1531
ABS:C21_G02_POA(1.0.0),4,5265,POA,4,2021,1088
ABS:C21_G02_POA(1.0.0),4,4612,POA,3,2021,732
ABS:C21_G02_POA(1.0.0),4,7026,POA,6,2021,1560
ABS:C21_G02_POA(1.0.0),4,3196,POA,2,2021,1832
ABS:C21_G02_POA(1.0.0),4,5202,POA,4,2021,1537
ABS:C21_G02_POA(1.0.0),4,2534,POA,1,2021,1925
ABS:C21_G02_POA(1.0.0),4,5715,POA,4,2021,1625
ABS:C21_G02_POA(1.0.0),4,5401,POA,4,2021,1166
ABS:C21_G02_POA(1.0.0),4,3571,POA,2,2021,1375
ABS:C21_G02_POA(1.0.0),4,3489,POA,2,2021,1125
ABS:C21_G02_POA(1.0.0),4,3317,POA,2,2021,1550
ABS:C21_G02_POA(1.0.0),4,4731,POA,3,2021,1036
ABS:C21_G02_POA(1.0.0),4,6415,POA,5,2021,1396
ABS:C21_G02_POA(1.0.0),4,3012,POA,2,2021,1987
ABS:C21_G02_POA(1.0.0),4,6521,POA,5,2021,1764
ABS:C21_G02_POA(1.0.0),4,2299,POA,1,2021,1486
ABS:C21_G02_POA(1.0.0),4,4723,POA,3,2021,1925
ABS:C21_G02_POA(1.0.0),4,3965,POA,2,2021,909
ABS:C21_G02_POA(1.0.0),4,3183,POA,2,2021,2022
ABS:C21_G02_POA(1.0.0),5,3852,POA,2,2021,737
ABS:C21_G02_POA(1.0.0),5,2866,POA,1,2021,1621
ABS:C21_G02_POA(1.0.0),5,6321,POA,5,2021,719
ABS:C21_G02_POA(1.0.0),5,4371,POA,3,2021,1367
ABS:C21_G02_POA(1.0.0),5,6302,POA,5,2021,1400
ABS:C21_G02_POA(1.0.0),5,6171,POA,5,2021,1900
ABS:C21_G02_POA(1.0.0),5,5322,POA,4,2021,975
ABS:C21_G02_POA(1.0.0),5,3153,POA,2,2021,1824
ABS:C21_G02_POA(1.0.0),5,2618,POA,8,2021,2899
ABS:C21_G02_POA(1.0.0),5,3284,POA,2,2021,1733
ABS:C21_G02_POA(1.0.0),5,6701,POA,5,2021,1300
ABS:C21_G02_POA(1.0.0),5,5572,POA,4,2021,650
ABS:C21_G02_POA(1.0.0),5,3929,POA,2,2021,2500
ABS:C21_G02_POA(1.0.0),5,2793,POA,1,2021,867
ABS:C21_G02_POA(1.0.0),5,2120,POA,1,2021,2817
ABS:C21_G02_POA(1.0.0),5,3358,POA,2,2021,1600
ABS:C21_G02_POA(1.0.0),5,4467,POA,3,2021,0
ABS:C21_G02_POA(1.0.0),5,5008,POA,4,2021,1712
ABS:C21_G02_POA(1.0.0),5,7305,POA,6,2021,1000
ABS:C21_G02_POA(1.0.0),5,2334,POA,1,2021,1755
ABS:C21_G02_POA(1.0.0),5,5061,POA,4,2021,2383
ABS:C21_G02_POA(1.0.0),5,4702,POA,3,2021,1560
ABS:C21_G02_POA(1.0.0),5,3038,POA,2,2021,1800
ABS:C21_G02_POA(1.0.0),5,2406,POA,1,2021,884
ABS:C21_G02_POA(1.0.0),5,4479,POA,3,2021,3188
ABS:C21_G02_POA(1.0.0),5,3161,POA,2,2021,2500
ABS:C21_G02_POA(1.0.0),5,3052,POA,2,2021,2000
ABS:C21_G02_POA(1.0.0),5,3777,POA,2,2021,1733
ABS:C21_G02_POA(1.0.0),5,5137,POA,4,2021,2016
ABS:C21_G02_POA(1.0.0),6,6395,POA,5,2021,200
ABS:C21_G02_POA(1.0.0),6,3133,POA,2,2021,460
ABS:C21_G02_POA(1.0.0),6,5095,POA,4,2021,350
ABS:C21_G02_POA(1.0.0),6,3016,POA,2,2021,450
ABS:C21_G02_POA(1.0.0),6,4413,POA,3,2021,250
ABS:C21_G02_POA(1.0.0),6,4068,POA,3,2021,410
ABS:C21_G02_POA(1.0.0),6,2668,POA,1,2021,190
ABS:C21_G02_POA(1.0.0),6,4170,POA,3,2021,440
ABS:C21_G02_POA(1.0.0),6,2832,POA,1,2021,175
ABS:C21_G02_POA(1.0.0),6,2825,POA,1,2021,200
ABS:C21_G02_POA(1.0.0),6,6068,POA,5,2021,120
ABS:C21_G02_POA(1.0.0),6,6055,POA,5,2021,373
ABS:C21_G02_POA(1.0.0),6,3896,POA,2,2021,120
ABS:C21_G02_POA(1.0.0),6,3004,POA,2,2021,451
ABS:C21_G02_POA(1.0.0),6,2154,POA,1,2021,560
ABS:C21_G02_POA(1.0.0),6,3185,POA,2,2021,421
ABS:C21_G02_POA(1.0.0),6,4159,POA,3,2021,435
ABS:C21_G02_POA(1.0.0),6,3575,POA,2,2021,160
ABS:C21_G02_POA(1.0.0),6,4726,POA,3,2021,94
ABS:C21_G02_POA(1.0.0),6,2217,POA,1,2021,460
ABS:C21_G02_POA(1.0.0),6,5245,POA,4,2021,350
ABS:C21_G02_POA(1.0.0),6,3660,POA,2,2021,250
ABS:C21_G02_POA(1.0.0),6,3739,POA,2,2021,225
ABS:C21_G02_POA(1.0.0),7,7174,POA,6,2021,1
ABS:C21_G02_POA(1.0.0),7,0838,POA,7,2021,1
ABS:C21_G02_POA(1.0.0),7,3363,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,6447,POA,5,2021,0.6
ABS:C21_G02_POA(1.0.0),7,6562,POA,5,2021,0.8
ABS:C21_G02_POA(1.0.0),7,5461,POA,4,2021,0.7
ABS:C21_G02_POA(1.0.0),7,4472,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),7,7310,POA,6,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2630,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2643,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3708,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2066,POA,1,2021,1
ABS:C21_G02_POA(1.0.0),7,2779,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3040,POA,2,2021,0.9
ABS:C21_G02_POA(1.0.0),7,5039,POA,4,2021,0.8
ABS:C21_G02_POA(1.0.0),7,3444,POA,2,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2795,POA,1,2021,0.7
ABS:C21_G02_POA(1.0.0),7,2410,POA,1,2021,0.8
ABS:C21_G02_POA(1.0.0),7,2481,POA,1,2021,0.9
ABS:C21_G02_POA(1.0.0),7,4804,POA,3,2021,0.7
ABS:C21_G02_POA(1.0.0),7,6157,POA,5,2021,0.7
ABS:C21_G02_POA(1.0.0),7,3531,POA,2,2021,0.8
ABS:C21_G02_POA(1.0.0),7,4121,POA,3,2021,0.8
ABS:C21_G02_POA(1.0.0),8,2584,POA,1,2021,2.3
ABS:C21_G02_POA(1.0.0),8,2899,POA,9,2021,2.1
ABS:C21_G02_POA(1.0.0),8,5381,POA,4,2021,2.1
ABS:C21_G02_POA(1.0.0),8,5168,POA,4,2021,2.3
ABS:C21_G02_POA(1.0.0),8,3891,POA,2,2021,2
ABS:C21_G02_POA(1.0.0),8,2447,POA,1,2021,2.4
ABS:C21_G02_POA(1.0.0),8,6338,POA,5,2021,2.3
ABS:C21_G02_POA(1.0.0),8,2302,POA,1,2021,1.7
ABS:C21_G02_POA(1.0.0),8,4728,POA,3,2021,2.5
ABS:C21_G02_POA(1.0.0),8,3491,POA,2,2021,2.4
ABS:C21_G02_POA(1.0.0),8,2455,POA,1,2021,2.2
ABS:C21_G02_POA(1.0.0),8,2220,POA,1,2021,2.9
ABS:C21_G02_POA(1.0.0),8,6504,POA,5,2021,2.6
ABS:C21_G02_POA(1.0.0),8,4163,POA,3,2021,2.3
ABS:C21_G02_POA(1.0.0),8,7030,POA,6,2021,2.6
ABS:C21_G02_POA(1.0.0),8,4715,POA,3,2021,2.5
ABS:C21_G02_POA(1.0.0),8,4509,POA,3,2021,3
ABS:C21_G02_POA(1.0.0),8,2828,POA,1,2021,2.3
ABS:C21_G02_POA(1.0.0),8,7256,POA,6,2021,2.1
ABS:C21_G02_POA(1.0.0),8,3323,POA,2,2021,2.2
ABS:C21_G02_POA(1.0.0),8,3242,POA,2,2021,2.4
ABS:C21_G02_POA(1.0.0),8,3188,POA,2,2021,2.5
ABS:C21_G02_POA(1.0.0),8,6227,POA,5,2021,2.8
ABS:C21_G02_POA(1.0.0),1,2035,POA,1,2021,40
ABS:C21_G02_POA(1.0.0),1,2048,POA,1,2021,36
ABS:C21_G02_POA(1.0.0),1,2231,POA,1,2021,38
ABS:C21_G02_POA(1.0.0),1,2463,POA,1,2021,52
ABS:C21_G02_POA(1.0.0),1,2472,POA,1,2021,45
ABS:C21_G02_POA(1.0.0),1,2681,POA,1,2021,40
ABS:C21_G02_POA(1.0.0),1,2715,POA,1,2021,46
ABS:C21_G02_POA(1.0.0),1,3084,POA,2,2021,41
ABS:C21_G02_POA(1.0.0),1,3268,POA,2,2021,44
ABS:C21_G02_POA(1.0.0),1,3760,POA,2,2021,49
ABS:C21_G02_POA(1.0.0),1,4008,POA,3,2021,40
ABS:C21_G02_POA(1.0.0),1,4077,POA,3,2021,32
ABS:C21_G02_POA(1.0.0),1,4350,POA,3,2021,38
ABS:C21_G02_POA(1.0.0),1,4421,POA,3,2021,48
ABS:C21_G02_POA(1.0.0),1,4660,POA,3,2021,56
ABS:C21_G02_POA(1.0.0),1,4726,POA,3,2021,41
ABS:C21_G02_POA(1.0.0),1,6052,POA,5,2021,39
ABS:C21_G02_POA(1.0.0),1,6516,POA,5,2021,52
ABS:C21_G02_POA(1.0.0),1,7268,POA,6,2021,46
ABS:C21_G02_POA(1.0.0),2,4385,POA,3,2021,478
ABS:C21_G02_POA(1.0.0),2,2736,POA,1,2021,725
ABS:C21_G02_POA(1.0.0),2,3113,POA,2,2021,964
ABS:C21_G02_POA(1.0.0),2,3865,POA,2,2021,702
ABS:C21_G02_POA(1.0.0),2,3563,POA,2,2021,648
ABS:C21_G02_POA(1.0.0),2,2081,POA,1,2021,975
ABS:C21_G02_POA(1.0.0),2,2525,POA,1,2021,815
ABS:C21_G02_POA(1.0.0),2,4032,POA,3,2021,856
ABS:C21_G02_POA(1.0.0),2,4811,POA,3,2021,935
ABS:C21_G02_POA(1.0.0),2,6316,POA,5,2021,733
ABS:C21_G02_POA(1.0.0),2,4804,POA,3,2021,702
ABS:C21_G02_POA(1.0.0),2,2284,POA,1,2021,762
ABS:C21_G02_POA(1.0.0),2,2488,POA,1,2021,763
ABS:C21_G02_POA(1.0.0),2,0850,POA,7,2021,1040
ABS:C21_G02_POA(1.0.0),2,4472,POA,3,2021,694
ABS:C21_G02_POA(1.0.0),2,4129,POA,3,2021,815
ABS:C21_G02_POA(1.0.0),2,7212,POA,6,2021,668
ABS:C21_G02_POA(1.0.0),2,2292,POA,1,2021,913
ABS:C21_G02_POA(1.0.0),2,2805,POA,1,2021,567
ABS:C21_G02_POA(1.0.0),3,4163,POA,3,2021,1997
ABS:C21_G02_POA(1.0.0),3,2113,POA,1,2021,2661
ABS:C21_G02_POA(1.0.0),3,4517,POA,3,2021,1853
ABS:C21_G02_POA(1.0.0),3,3345,POA,2,2021,2210
ABS:C21_G02_POA(1.0.0),3,4509,POA,3,2021,2261
ABS:C21_G02_POA(1.0.0),3,2546,POA,1,2021,1344
ABS:C21_G02_POA(1.0.0),3,6501,POA,5,2021,2058
ABS:C21_G02_POA(1.0.0),3,2105,POA,1,2021,3122
ABS:C21_G02_POA(1.0.0),3,4105,POA,3,2021,2603
ABS:C21_G02_POA(1.0.0),3,3673,POA,2,2021,1599
ABS:C21_G02_POA(1.0.0),3,2607,POA,8,2021,3109
ABS:C21_G02_POA(1.0.0),3,2326,POA,1,2021,1655
ABS:C21_G02_POA(1.0.0),3,5372,POA,4,2021,1992
